test	taille	tri	tableau	exectime	memory
135	1738		decroissant	0.00 1156
135	1738		triPartiel	0.00 1216
135	1738		croissant	0.00 1160
135	1738		decroissant	0.00 1184
135	1738		triPartiel	0.00 1160
136	1690		croissant	0.00 1248
136	1690		decroissant	0.00 1192
136	1690		triPartiel	0.00 1168
136	1690		croissant	0.00 1256
136	1690		decroissant	0.00 1208
136	1690		triPartiel	0.00 1248
137	13003		croissant	0.00 1224
137	13003		decroissant	0.00 1180
137	13003		triPartiel	0.00 1228
137	13003		croissant	0.00 1160
137	13003		decroissant	0.00 1180
137	13003		triPartiel	0.00 1252
138	31196		croissant	0.00 1180
138	31196		decroissant	0.00 1192
138	31196		triPartiel	0.00 1252
138	31196		croissant	0.00 1216
138	31196		decroissant	0.00 1212
138	31196		triPartiel	0.00 1252
139	31993		croissant	0.00 1252
139	31993		decroissant	0.00 1216
139	31993		triPartiel	0.00 1168
139	31993		croissant	0.00 1168
139	31993		decroissant	0.00 1168
139	31993		triPartiel	0.00 1172
140	32518		croissant	0.00 1160
140	32518		decroissant	0.00 1168
140	32518		triPartiel	0.00 1192
140	32518		croissant	0.00 1180
140	32518		decroissant	0.00 1212
140	32518		triPartiel	0.00 1256
141	3827		croissant	0.00 1220
141	3827		decroissant	0.00 1212
141	3827		triPartiel	0.00 1228
141	3827		croissant	0.00 1204
141	3827		decroissant	0.00 1172
141	3827		triPartiel	0.00 1220
142	12605		croissant	0.00 1228
142	12605		decroissant	0.00 1168
142	12605		triPartiel	0.00 1192
142	12605		croissant	0.00 1252
142	12605		decroissant	0.00 1192
142	12605		triPartiel	0.00 1204
143	22346		croissant	0.00 1256
143	22346		decroissant	0.00 1204
143	22346		triPartiel	0.00 1208
143	22346		croissant	0.00 1168
143	22346		decroissant	0.00 1252
143	22346		triPartiel	0.00 1228
144	6195		croissant	0.00 1216
144	6195		decroissant	0.00 1212
144	6195		triPartiel	0.00 1172
144	6195		croissant	0.00 1228
144	6195		decroissant	0.00 1212
144	6195		triPartiel	0.00 1172
145	25645		croissant	0.00 1228
145	25645		decroissant	0.00 1168
145	25645		triPartiel	0.00 1220
145	25645		croissant	0.00 1256
145	25645		decroissant	0.00 1196
145	25645		triPartiel	0.00 1196
146	8741		croissant	0.00 1176
146	8741		decroissant	0.00 1252
146	8741		triPartiel	0.00 1184
146	8741		croissant	0.00 1220
146	8741		decroissant	0.00 1172
146	8741		triPartiel	0.00 1192
147	29040		croissant	0.00 1168
147	29040		decroissant	0.00 1160
147	29040		triPartiel	0.00 1184
147	29040		croissant	0.00 1200
147	29040		decroissant	0.00 1176
147	29040		triPartiel	0.00 1172
148	3941		croissant	0.00 1168
148	3941		decroissant	0.00 1212
148	3941		triPartiel	0.00 1248
148	3941		croissant	0.00 1168
148	3941		decroissant	0.00 1212
148	3941		triPartiel	0.00 1172
149	25936		croissant	0.00 1248
149	25936		decroissant	0.00 1220
149	25936		triPartiel	0.00 1156
149	25936		croissant	0.00 1216
149	25936		decroissant	0.00 1252
149	25936		triPartiel	0.00 1184
150	5759		croissant	0.00 1252
150	5759		decroissant	0.00 1204
150	5759		triPartiel	0.00 1216
150	5759		croissant	0.00 1212
150	5759		decroissant	0.00 1176
150	5759		triPartiel	0.00 1152
151	15652		croissant	0.00 1172
151	15652		decroissant	0.00 1256
151	15652		triPartiel	0.00 1200
151	15652		croissant	0.00 1220
151	15652		decroissant	0.00 1248
151	15652		triPartiel	0.00 1196
152	14857		croissant	0.00 1252
152	14857		decroissant	0.00 1180
152	14857		triPartiel	0.00 1212
152	14857		croissant	0.00 1228
152	14857		decroissant	0.00 1172
152	14857		triPartiel	0.00 1176
153	30320		croissant	0.00 1248
153	30320		decroissant	0.00 1184
153	30320		triPartiel	0.00 1172
153	30320		croissant	0.00 1192
153	30320		decroissant	0.00 1252
153	30320		triPartiel	0.00 1172
154	31979		croissant	0.00 1196
154	31979		decroissant	0.00 1168
154	31979		triPartiel	0.00 1228
154	31979		croissant	0.00 1192
154	31979		decroissant	0.00 1160
154	31979		triPartiel	0.00 1252
155	28124		croissant	0.00 1160
155	28124		decroissant	0.00 1172
155	28124		triPartiel	0.00 1228
155	28124		croissant	0.00 1192
155	28124		decroissant	0.00 1252
155	28124		triPartiel	0.00 1204
156	12195		croissant	0.00 1180
156	12195		decroissant	0.00 1172
156	12195		triPartiel	0.00 1204
156	12195		croissant	0.00 1208
156	12195		decroissant	0.00 1204
156	12195		triPartiel	0.00 1160
157	12309		croissant	0.00 1204
157	12309		decroissant	0.00 1208
157	12309		triPartiel	0.00 1204
157	12309		croissant	0.00 1184
157	12309		decroissant	0.00 1220
157	12309		triPartiel	0.00 1196
158	32401		croissant	0.00 1160
158	32401		decroissant	0.00 1248
158	32401		triPartiel	0.00 1184
158	32401		croissant	0.00 1196
158	32401		decroissant	0.00 1212
158	32401		triPartiel	0.00 1252
159	11300		croissant	0.00 1256
159	11300		decroissant	0.00 1220
159	11300		triPartiel	0.00 1196
159	11300		croissant	0.00 1196
159	11300		decroissant	0.00 1204
159	11300		triPartiel	0.00 1168
160	13506		croissant	0.00 1164
160	13506		decroissant	0.00 1216
160	13506		triPartiel	0.00 1248
160	13506		croissant	0.00 1176
160	13506		decroissant	0.00 1192
160	13506		triPartiel	0.00 1164
161	30639		croissant	0.00 1220
161	30639		decroissant	0.00 1192
161	30639		triPartiel	0.00 1220
161	30639		croissant	0.00 1216
161	30639		decroissant	0.00 1176
161	30639		triPartiel	0.00 1252
162	15369		croissant	0.00 1220
162	15369		decroissant	0.00 1160
162	15369		triPartiel	0.00 1212
162	15369		croissant	0.00 1252
162	15369		decroissant	0.00 1180
162	15369		triPartiel	0.00 1212
163	6511		croissant	0.00 1216
163	6511		decroissant	0.00 1172
163	6511		triPartiel	0.00 1164
163	6511		croissant	0.00 1204
163	6511		decroissant	0.00 1212
163	6511		triPartiel	0.00 1176
164	7241		croissant	0.00 1252
164	7241		decroissant	0.00 1176
164	7241		triPartiel	0.00 1252
164	7241		croissant	0.00 1176
164	7241		decroissant	0.00 1196
164	7241		triPartiel	0.00 1248
165	12813		croissant	0.00 1180
165	12813		decroissant	0.00 1192
165	12813		triPartiel	0.00 1252
165	12813		croissant	0.00 1212
165	12813		decroissant	0.00 1204
165	12813		triPartiel	0.00 1248
166	18395		croissant	0.00 1216
166	18395		decroissant	0.00 1172
166	18395		triPartiel	0.00 1168
166	18395		croissant	0.00 1248
166	18395		decroissant	0.00 1252
166	18395		triPartiel	0.00 1212
167	10355		croissant	0.00 1164
167	10355		decroissant	0.00 1220
167	10355		triPartiel	0.00 1200
167	10355		croissant	0.00 1160
167	10355		decroissant	0.00 1220
167	10355		triPartiel	0.00 1200
168	28057		croissant	0.00 1228
168	28057		decroissant	0.00 1252
168	28057		triPartiel	0.00 1248
168	28057		croissant	0.00 1212
168	28057		decroissant	0.00 1252
168	28057		triPartiel	0.00 1248
169	7745		croissant	0.00 1180
169	7745		decroissant	0.00 1212
169	7745		triPartiel	0.00 1204
169	7745		croissant	0.00 1192
169	7745		decroissant	0.00 1180
169	7745		triPartiel	0.00 1248
170	25095		croissant	0.00 1192
170	25095		decroissant	0.00 1180
170	25095		triPartiel	0.00 1216
170	25095		croissant	0.00 1196
170	25095		decroissant	0.00 1192
170	25095		triPartiel	0.00 1228
171	27384		croissant	0.00 1224
171	27384		decroissant	0.00 1196
171	27384		triPartiel	0.00 1172
171	27384		croissant	0.00 1172
171	27384		decroissant	0.00 1176
171	27384		triPartiel	0.00 1256
172	4089		croissant	0.00 1180
172	4089		decroissant	0.00 1248
172	4089		triPartiel	0.00 1228
172	4089		croissant	0.00 1224
172	4089		decroissant	0.00 1248
172	4089		triPartiel	0.00 1248
173	32310		croissant	0.00 1160
173	32310		decroissant	0.00 1184
173	32310		triPartiel	0.00 1216
173	32310		croissant	0.00 1220
173	32310		decroissant	0.00 1256
173	32310		triPartiel	0.00 1180
174	18698		croissant	0.00 1196
174	18698		decroissant	0.00 1184
174	18698		triPartiel	0.00 1252
174	18698		croissant	0.00 1204
174	18698		decroissant	0.00 1212
174	18698		triPartiel	0.00 1220
175	24317		croissant	0.00 1220
175	24317		decroissant	0.00 1180
175	24317		triPartiel	0.00 1212
175	24317		croissant	0.00 1180
175	24317		decroissant	0.00 1192
175	24317		triPartiel	0.00 1220
176	530		croissant	0.00 1168
176	530		decroissant	0.00 1160
176	530		triPartiel	0.00 1196
176	530		croissant	0.00 1172
176	530		decroissant	0.00 1216
176	530		triPartiel	0.00 1212
177	5444		croissant	0.00 1180
177	5444		decroissant	0.00 1212
177	5444		triPartiel	0.00 1192
177	5444		croissant	0.00 1180
177	5444		decroissant	0.00 1252
177	5444		triPartiel	0.00 1256
178	17488		croissant	0.00 1160
178	17488		decroissant	0.00 1204
178	17488		triPartiel	0.00 1220
178	17488		croissant	0.00 1184
178	17488		decroissant	0.00 1228
178	17488		triPartiel	0.00 1216
179	5787		croissant	0.00 1216
179	5787		decroissant	0.00 1168
179	5787		triPartiel	0.00 1228
179	5787		croissant	0.00 1212
179	5787		decroissant	0.00 1220
179	5787		triPartiel	0.00 1252
180	18728		croissant	0.00 1244
180	18728		decroissant	0.00 1256
180	18728		triPartiel	0.00 1180
180	18728		croissant	0.00 1248
180	18728		decroissant	0.00 1184
180	18728		triPartiel	0.00 1176
181	10913		croissant	0.00 1188
181	10913		decroissant	0.00 1248
181	10913		triPartiel	0.00 1256
181	10913		croissant	0.00 1160
181	10913		decroissant	0.00 1228
181	10913		triPartiel	0.00 1168
182	3330		croissant	0.00 1220
182	3330		decroissant	0.00 1164
182	3330		triPartiel	0.00 1192
182	3330		croissant	0.00 1216
182	3330		decroissant	0.00 1180
182	3330		triPartiel	0.00 1220
183	10043		croissant	0.00 1160
183	10043		decroissant	0.00 1176
183	10043		triPartiel	0.00 1192
183	10043		croissant	0.00 1192
183	10043		decroissant	0.00 1180
183	10043		triPartiel	0.00 1212
184	24731		croissant	0.00 1192
184	24731		decroissant	0.00 1176
184	24731		triPartiel	0.00 1192
184	24731		croissant	0.00 1180
184	24731		decroissant	0.00 1248
184	24731		triPartiel	0.00 1212
185	14879		croissant	0.00 1220
185	14879		decroissant	0.00 1204
185	14879		triPartiel	0.00 1172
185	14879		croissant	0.00 1180
185	14879		decroissant	0.00 1192
185	14879		triPartiel	0.00 1168
186	8566		croissant	0.00 1176
186	8566		decroissant	0.00 1160
186	8566		triPartiel	0.00 1172
186	8566		croissant	0.00 1216
186	8566		decroissant	0.00 1172
186	8566		triPartiel	0.00 1172
187	4857		croissant	0.00 1252
187	4857		decroissant	0.00 1216
187	4857		triPartiel	0.00 1212
187	4857		croissant	0.00 1160
187	4857		decroissant	0.00 1192
187	4857		triPartiel	0.00 1228
188	29439		croissant	0.00 1228
188	29439		decroissant	0.00 1256
188	29439		triPartiel	0.00 1212
188	29439		croissant	0.00 1184
188	29439		decroissant	0.00 1180
188	29439		triPartiel	0.00 1220
189	2394		croissant	0.00 1256
189	2394		decroissant	0.00 1220
189	2394		triPartiel	0.00 1176
189	2394		croissant	0.00 1176
189	2394		decroissant	0.00 1256
189	2394		triPartiel	0.00 1228
190	4791		croissant	0.00 1160
190	4791		decroissant	0.00 1256
190	4791		triPartiel	0.00 1184
190	4791		croissant	0.00 1180
190	4791		decroissant	0.00 1196
190	4791		triPartiel	0.00 1252
191	28186		croissant	0.00 1176
191	28186		decroissant	0.00 1216
191	28186		triPartiel	0.00 1220
191	28186		croissant	0.00 1168
191	28186		decroissant	0.00 1220
191	28186		triPartiel	0.00 1244
192	6989		croissant	0.00 1228
192	6989		decroissant	0.00 1168
192	6989		triPartiel	0.00 1212
192	6989		croissant	0.00 1192
192	6989		decroissant	0.00 1196
192	6989		triPartiel	0.00 1216
193	12093		croissant	0.00 1172
193	12093		decroissant	0.00 1216
193	12093		triPartiel	0.00 1160
193	12093		croissant	0.00 1248
193	12093		decroissant	0.00 1192
193	12093		triPartiel	0.00 1248
194	5658		croissant	0.00 1192
194	5658		decroissant	0.00 1220
194	5658		triPartiel	0.00 1252
194	5658		croissant	0.00 1168
194	5658		decroissant	0.00 1176
194	5658		triPartiel	0.00 1216
195	8635		croissant	0.00 1176
195	8635		decroissant	0.00 1172
195	8635		triPartiel	0.00 1184
195	8635		croissant	0.00 1160
195	8635		decroissant	0.00 1208
195	8635		triPartiel	0.00 1172
196	18018		croissant	0.00 1212
196	18018		decroissant	0.00 1160
196	18018		triPartiel	0.00 1184
196	18018		croissant	0.00 1176
196	18018		decroissant	0.00 1228
196	18018		triPartiel	0.00 1256
197	29620		croissant	0.00 1204
197	29620		decroissant	0.00 1228
197	29620		triPartiel	0.00 1252
197	29620		croissant	0.00 1180
197	29620		decroissant	0.00 1192
197	29620		triPartiel	0.00 1248
198	26494		croissant	0.00 1168
198	26494		decroissant	0.00 1220
198	26494		triPartiel	0.00 1196
198	26494		croissant	0.00 1256
198	26494		decroissant	0.00 1252
198	26494		triPartiel	0.00 1256
199	19792		croissant	0.00 1204
199	19792		decroissant	0.00 1168
199	19792		triPartiel	0.00 1180
199	19792		croissant	0.00 1216
199	19792		decroissant	0.00 1196
199	19792		triPartiel	0.00 1248
200	30416		croissant	0.00 1192
200	30416		decroissant	0.00 1168
200	30416		triPartiel	0.00 1212
200	30416		croissant	0.00 1204
200	30416		decroissant	0.00 1172
200	30416		triPartiel	0.00 1252
